train_dataset,test_dataset,pheno,num_train,num_test,pos_rate,sig_ground_truth,r_ground_truth
pnc,abcd,mr,85,4976,0.2725,1.0,0.0297885304910826
pnc,abcd,mr,85,7822,0.3,1.0,0.0297885304910826
pnc,abcd,mr,114,20,0.0494,1.0,0.0297885304910826
pnc,abcd,mr,114,27,0.048,1.0,0.0297885304910826
pnc,abcd,mr,114,36,0.0525,1.0,0.0297885304910826
pnc,abcd,mr,114,48,0.0554,1.0,0.0297885304910826
pnc,abcd,mr,114,64,0.048,1.0,0.0297885304910826
pnc,abcd,mr,114,85,0.0542,1.0,0.0297885304910826
pnc,abcd,mr,114,114,0.0533,1.0,0.0297885304910826
pnc,abcd,mr,114,153,0.0623,1.0,0.0297885304910826
pnc,abcd,mr,114,204,0.0598,1.0,0.0297885304910826
pnc,abcd,mr,114,273,0.0711,1.0,0.0297885304910826
pnc,abcd,mr,114,365,0.0796,1.0,0.0297885304910826
pnc,abcd,mr,114,488,0.0922,1.0,0.0297885304910826
pnc,abcd,mr,114,652,0.1089,1.0,0.0297885304910826
pnc,abcd,mr,114,872,0.1218,1.0,0.0297885304910826
pnc,abcd,mr,114,1165,0.1385,1.0,0.0297885304910826
pnc,abcd,mr,114,1558,0.1575,1.0,0.0297885304910826
pnc,abcd,mr,114,2083,0.1838,1.0,0.0297885304910826
pnc,abcd,mr,114,2784,0.2122,1.0,0.0297885304910826
pnc,abcd,mr,114,3722,0.2335,1.0,0.0297885304910826
pnc,abcd,mr,114,4976,0.2695,1.0,0.0297885304910826
pnc,abcd,mr,114,7822,0.31,1.0,0.0297885304910826
pnc,abcd,mr,153,20,0.0546,1.0,0.0297885304910826
pnc,abcd,mr,153,27,0.051,1.0,0.0297885304910826
pnc,abcd,mr,153,36,0.0571,1.0,0.0297885304910826
pnc,abcd,mr,153,48,0.06,1.0,0.0297885304910826
pnc,abcd,mr,153,64,0.0521,1.0,0.0297885304910826
pnc,abcd,mr,153,85,0.0587,1.0,0.0297885304910826
pnc,abcd,mr,153,114,0.0554,1.0,0.0297885304910826
pnc,abcd,mr,153,153,0.0624,1.0,0.0297885304910826
pnc,abcd,mr,153,204,0.0606,1.0,0.0297885304910826
pnc,abcd,mr,153,273,0.0731,1.0,0.0297885304910826
pnc,abcd,mr,153,365,0.0813,1.0,0.0297885304910826
pnc,abcd,mr,153,488,0.0896,1.0,0.0297885304910826
pnc,abcd,mr,153,652,0.1065,1.0,0.0297885304910826
pnc,abcd,mr,153,872,0.1239,1.0,0.0297885304910826
pnc,abcd,mr,153,1165,0.1384,1.0,0.0297885304910826
pnc,abcd,mr,153,1558,0.1623,1.0,0.0297885304910826
pnc,abcd,mr,153,2083,0.192,1.0,0.0297885304910826
pnc,abcd,mr,153,2784,0.2189,1.0,0.0297885304910826
pnc,abcd,mr,153,3722,0.2511,1.0,0.0297885304910826
pnc,abcd,mr,153,4976,0.2977,1.0,0.0297885304910826
pnc,abcd,mr,153,7822,0.35,1.0,0.0297885304910826
pnc,abcd,mr,204,20,0.0535,1.0,0.0297885304910826
pnc,abcd,mr,204,27,0.0573,1.0,0.0297885304910826
pnc,abcd,mr,204,36,0.0608,1.0,0.0297885304910826
pnc,abcd,mr,204,48,0.0649,1.0,0.0297885304910826
pnc,abcd,mr,204,64,0.0554,1.0,0.0297885304910826
pnc,abcd,mr,204,85,0.064,1.0,0.0297885304910826
pnc,abcd,mr,204,114,0.0593,1.0,0.0297885304910826
pnc,abcd,mr,204,153,0.069,1.0,0.0297885304910826
pnc,abcd,mr,204,204,0.0669,1.0,0.0297885304910826
pnc,abcd,mr,204,273,0.0731,1.0,0.0297885304910826
pnc,abcd,mr,204,365,0.0816,1.0,0.0297885304910826
pnc,abcd,mr,204,488,0.0943,1.0,0.0297885304910826
pnc,abcd,mr,204,652,0.1073,1.0,0.0297885304910826
pnc,abcd,mr,204,872,0.1216,1.0,0.0297885304910826
pnc,abcd,mr,204,1165,0.1347,1.0,0.0297885304910826
pnc,abcd,mr,204,1558,0.1546,1.0,0.0297885304910826
pnc,abcd,mr,204,2083,0.1764,1.0,0.0297885304910826
pnc,abcd,mr,204,2784,0.1942,1.0,0.0297885304910826
pnc,abcd,mr,204,3722,0.2118,1.0,0.0297885304910826
pnc,abcd,mr,204,4976,0.2343,1.0,0.0297885304910826
pnc,abcd,mr,204,7822,0.25,1.0,0.0297885304910826
pnc,abcd,mr,273,20,0.0582,1.0,0.0297885304910826
pnc,abcd,mr,273,27,0.0597,1.0,0.0297885304910826
pnc,abcd,mr,273,36,0.0663,1.0,0.0297885304910826
pnc,abcd,mr,273,48,0.0688,1.0,0.0297885304910826
pnc,abcd,mr,273,64,0.0571,1.0,0.0297885304910826
pnc,abcd,mr,273,85,0.0599,1.0,0.0297885304910826
pnc,abcd,mr,273,114,0.0582,1.0,0.0297885304910826
pnc,abcd,mr,273,153,0.0684,1.0,0.0297885304910826
pnc,abcd,mr,273,204,0.0636,1.0,0.0297885304910826
pnc,abcd,mr,273,273,0.0724,1.0,0.0297885304910826
pnc,abcd,mr,273,365,0.0805,1.0,0.0297885304910826
pnc,abcd,mr,273,488,0.0974,1.0,0.0297885304910826
pnc,abcd,mr,273,652,0.1108,1.0,0.0297885304910826
pnc,abcd,mr,273,872,0.1278,1.0,0.0297885304910826
pnc,abcd,mr,273,1165,0.1402,1.0,0.0297885304910826
pnc,abcd,mr,273,1558,0.1634,1.0,0.0297885304910826
pnc,abcd,mr,273,2083,0.1902,1.0,0.0297885304910826
pnc,abcd,mr,273,2784,0.2145,1.0,0.0297885304910826
pnc,abcd,mr,273,3722,0.2376,1.0,0.0297885304910826
pnc,abcd,mr,273,4976,0.2727,1.0,0.0297885304910826
pnc,abcd,mr,273,7822,0.32,1.0,0.0297885304910826
pnc,abcd,mr,365,20,0.0653,1.0,0.0297885304910826
pnc,abcd,mr,365,27,0.0663,1.0,0.0297885304910826
pnc,abcd,mr,365,36,0.073,1.0,0.0297885304910826
pnc,abcd,mr,365,48,0.0751,1.0,0.0297885304910826
pnc,abcd,mr,365,64,0.0651,1.0,0.0297885304910826
pnc,abcd,mr,365,85,0.0693,1.0,0.0297885304910826
pnc,abcd,mr,365,114,0.0654,1.0,0.0297885304910826
pnc,abcd,mr,365,153,0.0787,1.0,0.0297885304910826
pnc,abcd,mr,365,204,0.0705,1.0,0.0297885304910826
pnc,abcd,mr,365,273,0.0822,1.0,0.0297885304910826
pnc,abcd,mr,365,365,0.0969,1.0,0.0297885304910826
pnc,abcd,mr,365,488,0.1131,1.0,0.0297885304910826
pnc,abcd,mr,365,652,0.1324,1.0,0.0297885304910826
pnc,abcd,mr,365,872,0.1584,1.0,0.0297885304910826
pnc,abcd,mr,365,1165,0.1815,1.0,0.0297885304910826
pnc,abcd,mr,365,1558,0.2053,1.0,0.0297885304910826
pnc,abcd,mr,365,2083,0.2354,1.0,0.0297885304910826
pnc,abcd,mr,365,2784,0.2639,1.0,0.0297885304910826
pnc,abcd,mr,365,3722,0.2877,1.0,0.0297885304910826
pnc,abcd,mr,365,4976,0.3212,1.0,0.0297885304910826
pnc,abcd,mr,365,7822,0.34,1.0,0.0297885304910826
pnc,abcd,mr,488,20,0.071,1.0,0.0297885304910826
pnc,abcd,mr,488,27,0.0686,1.0,0.0297885304910826
pnc,abcd,mr,488,36,0.0767,1.0,0.0297885304910826
pnc,abcd,mr,488,48,0.0784,1.0,0.0297885304910826
pnc,abcd,mr,488,64,0.0695,1.0,0.0297885304910826
pnc,abcd,mr,488,85,0.0766,1.0,0.0297885304910826
pnc,abcd,mr,488,114,0.0701,1.0,0.0297885304910826
pnc,abcd,mr,488,153,0.0837,1.0,0.0297885304910826
pnc,abcd,mr,488,204,0.08,1.0,0.0297885304910826
pnc,abcd,mr,488,273,0.0905,1.0,0.0297885304910826
pnc,abcd,mr,488,365,0.1074,1.0,0.0297885304910826
pnc,abcd,mr,488,488,0.1262,1.0,0.0297885304910826
pnc,abcd,mr,488,652,0.1496,1.0,0.0297885304910826
pnc,abcd,mr,488,872,0.1744,1.0,0.0297885304910826
pnc,abcd,mr,488,1165,0.1999,1.0,0.0297885304910826
pnc,abcd,mr,488,1558,0.2238,1.0,0.0297885304910826
pnc,abcd,mr,488,2083,0.2603,1.0,0.0297885304910826
pnc,abcd,mr,488,2784,0.2972,1.0,0.0297885304910826
pnc,abcd,mr,488,3722,0.3219,1.0,0.0297885304910826
pnc,abcd,mr,488,4976,0.3616,1.0,0.0297885304910826
pnc,abcd,mr,488,7822,0.38,1.0,0.0297885304910826
pnc,abcd,mr,652,20,0.0751,1.0,0.0297885304910826
pnc,abcd,mr,652,27,0.0684,1.0,0.0297885304910826
pnc,abcd,mr,652,36,0.0752,1.0,0.0297885304910826
pnc,abcd,mr,652,48,0.0814,1.0,0.0297885304910826
pnc,abcd,mr,652,64,0.0691,1.0,0.0297885304910826
pnc,abcd,mr,652,85,0.075,1.0,0.0297885304910826
pnc,abcd,mr,652,114,0.0671,1.0,0.0297885304910826
pnc,abcd,mr,652,153,0.0877,1.0,0.0297885304910826
pnc,abcd,mr,652,204,0.077,1.0,0.0297885304910826
pnc,abcd,mr,652,273,0.0815,1.0,0.0297885304910826
pnc,abcd,mr,652,365,0.1036,1.0,0.0297885304910826
pnc,abcd,mr,652,488,0.1243,1.0,0.0297885304910826
pnc,abcd,mr,652,652,0.141,1.0,0.0297885304910826
pnc,abcd,mr,652,872,0.1722,1.0,0.0297885304910826
pnc,abcd,mr,652,1165,0.1955,1.0,0.0297885304910826
pnc,abcd,mr,652,1558,0.223,1.0,0.0297885304910826
pnc,abcd,mr,652,2083,0.2553,1.0,0.0297885304910826
pnc,abcd,mr,652,2784,0.2985,1.0,0.0297885304910826
pnc,abcd,mr,652,3722,0.3305,1.0,0.0297885304910826
pnc,abcd,mr,652,4976,0.3932,1.0,0.0297885304910826
pnc,abcd,mr,652,7822,0.48,1.0,0.0297885304910826
pnc,abcd,mr,872,20,0.0832,1.0,0.0297885304910826
pnc,abcd,mr,872,27,0.0718,1.0,0.0297885304910826
pnc,abcd,mr,872,36,0.0807,1.0,0.0297885304910826
pnc,abcd,mr,872,48,0.0958,1.0,0.0297885304910826
pnc,abcd,mr,872,64,0.0717,1.0,0.0297885304910826
pnc,abcd,mr,872,85,0.0851,1.0,0.0297885304910826
pnc,abcd,mr,872,114,0.0736,1.0,0.0297885304910826
pnc,abcd,mr,872,153,0.095,1.0,0.0297885304910826
pnc,abcd,mr,872,204,0.0861,1.0,0.0297885304910826
pnc,abcd,mr,872,273,0.0897,1.0,0.0297885304910826
pnc,abcd,mr,872,365,0.1108,1.0,0.0297885304910826
pnc,abcd,mr,872,488,0.139,1.0,0.0297885304910826
pnc,abcd,mr,872,652,0.1717,1.0,0.0297885304910826
pnc,abcd,mr,872,872,0.2004,1.0,0.0297885304910826
pnc,abcd,mr,872,1165,0.2192,1.0,0.0297885304910826
pnc,abcd,mr,872,1558,0.2518,1.0,0.0297885304910826
pnc,abcd,mr,872,2083,0.2964,1.0,0.0297885304910826
pnc,abcd,mr,872,2784,0.3497,1.0,0.0297885304910826
pnc,abcd,mr,872,3722,0.3938,1.0,0.0297885304910826
pnc,abcd,mr,872,4976,0.4948,1.0,0.0297885304910826
pnc,abcd,mr,872,7822,0.63,1.0,0.0297885304910826
pnc,abcd,mr,919,20,0.0808,1.0,0.0297885304910826
pnc,abcd,mr,919,27,0.0714,1.0,0.0297885304910826
pnc,abcd,mr,919,36,0.0793,1.0,0.0297885304910826
pnc,abcd,mr,919,48,0.0951,1.0,0.0297885304910826
pnc,abcd,mr,919,64,0.0722,1.0,0.0297885304910826
pnc,abcd,mr,919,85,0.0888,1.0,0.0297885304910826
pnc,abcd,mr,919,114,0.0779,1.0,0.0297885304910826
pnc,abcd,mr,919,153,0.0963,1.0,0.0297885304910826
pnc,abcd,mr,919,204,0.0887,1.0,0.0297885304910826
pnc,abcd,mr,919,273,0.0864,1.0,0.0297885304910826
pnc,abcd,mr,919,365,0.1084,1.0,0.0297885304910826
pnc,abcd,mr,919,488,0.1392,1.0,0.0297885304910826
pnc,abcd,mr,919,652,0.1781,1.0,0.0297885304910826
pnc,abcd,mr,919,872,0.2082,1.0,0.0297885304910826
pnc,abcd,mr,919,1165,0.2307,1.0,0.0297885304910826
pnc,abcd,mr,919,1558,0.2598,1.0,0.0297885304910826
pnc,abcd,mr,919,2083,0.3153,1.0,0.0297885304910826
pnc,abcd,mr,919,2784,0.3819,1.0,0.0297885304910826
pnc,abcd,mr,919,3722,0.4336,1.0,0.0297885304910826
pnc,abcd,mr,919,4976,0.5515,1.0,0.0297885304910826
pnc,abcd,mr,919,7822,0.69,1.0,0.0297885304910826
pnc,hbn,age,20,20,0.3414,1.0,0.5362876128341041
pnc,hbn,age,20,27,0.4183,1.0,0.5362876128341041
pnc,hbn,age,20,36,0.5148,1.0,0.5362876128341041
pnc,hbn,age,20,48,0.6145,1.0,0.5362876128341041
pnc,hbn,age,20,64,0.6891,1.0,0.5362876128341041
pnc,hbn,age,20,85,0.7504,1.0,0.5362876128341041
pnc,hbn,age,20,114,0.7867,1.0,0.5362876128341041
pnc,hbn,age,20,153,0.8139,1.0,0.5362876128341041
pnc,hbn,age,20,204,0.8295,1.0,0.5362876128341041
pnc,hbn,age,20,273,0.8437,1.0,0.5362876128341041
pnc,hbn,age,20,365,0.8553,1.0,0.5362876128341041
pnc,hbn,age,20,488,0.8634,1.0,0.5362876128341041
pnc,hbn,age,20,652,0.8712,1.0,0.5362876128341041
pnc,hbn,age,20,872,0.8763,1.0,0.5362876128341041
pnc,hbn,age,20,1165,0.8771,1.0,0.5362876128341041
pnc,hbn,age,20,1201,0.87,1.0,0.5362876128341041
pnc,hbn,age,27,20,0.383,1.0,0.5362876128341041
pnc,hbn,age,27,27,0.4646,1.0,0.5362876128341041
pnc,hbn,age,27,36,0.5802,1.0,0.5362876128341041
pnc,hbn,age,27,48,0.6844,1.0,0.5362876128341041
pnc,hbn,age,27,64,0.7668,1.0,0.5362876128341041
pnc,hbn,age,27,85,0.822,1.0,0.5362876128341041
pnc,hbn,age,27,114,0.8558,1.0,0.5362876128341041
pnc,hbn,age,27,153,0.8809,1.0,0.5362876128341041
pnc,hbn,age,27,204,0.8965,1.0,0.5362876128341041
pnc,hbn,age,27,273,0.9089,1.0,0.5362876128341041
pnc,hbn,age,27,365,0.92,1.0,0.5362876128341041
pnc,hbn,age,27,488,0.9262,1.0,0.5362876128341041
pnc,hbn,age,27,652,0.9328,1.0,0.5362876128341041
pnc,hbn,age,27,872,0.9373,1.0,0.5362876128341041
pnc,hbn,age,27,1165,0.94,1.0,0.5362876128341041
pnc,hbn,age,27,1201,0.94,1.0,0.5362876128341041
pnc,hbn,age,36,20,0.4304,1.0,0.5362876128341041
pnc,hbn,age,36,27,0.5279,1.0,0.5362876128341041
pnc,hbn,age,36,36,0.6392,1.0,0.5362876128341041
pnc,hbn,age,36,48,0.7509,1.0,0.5362876128341041
pnc,hbn,age,36,64,0.8301,1.0,0.5362876128341041
pnc,hbn,age,36,85,0.8747,1.0,0.5362876128341041
pnc,hbn,age,36,114,0.9046,1.0,0.5362876128341041
pnc,hbn,age,36,153,0.9268,1.0,0.5362876128341041
pnc,hbn,age,36,204,0.942,1.0,0.5362876128341041
pnc,hbn,age,36,273,0.9549,1.0,0.5362876128341041
pnc,hbn,age,36,365,0.9623,1.0,0.5362876128341041
pnc,hbn,age,36,488,0.9677,1.0,0.5362876128341041
pnc,hbn,age,36,652,0.9707,1.0,0.5362876128341041
pnc,hbn,age,36,872,0.9732,1.0,0.5362876128341041
pnc,hbn,age,36,1165,0.9703,1.0,0.5362876128341041
pnc,hbn,age,36,1201,0.97,1.0,0.5362876128341041
pnc,hbn,age,48,20,0.4795,1.0,0.5362876128341041
pnc,hbn,age,48,27,0.5869,1.0,0.5362876128341041
pnc,hbn,age,48,36,0.7042,1.0,0.5362876128341041
pnc,hbn,age,48,48,0.8132,1.0,0.5362876128341041
pnc,hbn,age,48,64,0.8924,1.0,0.5362876128341041
pnc,hbn,age,48,85,0.9316,1.0,0.5362876128341041
pnc,hbn,age,48,114,0.9553,1.0,0.5362876128341041
pnc,hbn,age,48,153,0.9687,1.0,0.5362876128341041
pnc,hbn,age,48,204,0.977,1.0,0.5362876128341041
pnc,hbn,age,48,273,0.982,1.0,0.5362876128341041
pnc,hbn,age,48,365,0.9859,1.0,0.5362876128341041
pnc,hbn,age,48,488,0.9882,1.0,0.5362876128341041
pnc,hbn,age,48,652,0.9896,1.0,0.5362876128341041
pnc,hbn,age,48,872,0.99,1.0,0.5362876128341041
pnc,hbn,age,48,1165,0.99,1.0,0.5362876128341041
pnc,hbn,age,48,1201,0.99,1.0,0.5362876128341041
pnc,hbn,age,64,20,0.5343,1.0,0.5362876128341041
pnc,hbn,age,64,27,0.6461,1.0,0.5362876128341041
pnc,hbn,age,64,36,0.7659,1.0,0.5362876128341041
pnc,hbn,age,64,48,0.8681,1.0,0.5362876128341041
pnc,hbn,age,64,64,0.9341,1.0,0.5362876128341041
pnc,hbn,age,64,85,0.9645,1.0,0.5362876128341041
pnc,hbn,age,64,114,0.982,1.0,0.5362876128341041
pnc,hbn,age,64,153,0.9921,1.0,0.5362876128341041
pnc,hbn,age,64,204,0.9965,1.0,0.5362876128341041
pnc,hbn,age,64,273,0.9986,1.0,0.5362876128341041
pnc,hbn,age,64,365,0.9998,1.0,0.5362876128341041
pnc,hbn,age,64,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,64,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,64,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,64,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,64,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,85,20,0.5757,1.0,0.5362876128341041
pnc,hbn,age,85,27,0.6929,1.0,0.5362876128341041
pnc,hbn,age,85,36,0.8056,1.0,0.5362876128341041
pnc,hbn,age,85,48,0.9016,1.0,0.5362876128341041
pnc,hbn,age,85,64,0.9617,1.0,0.5362876128341041
pnc,hbn,age,85,85,0.984,1.0,0.5362876128341041
pnc,hbn,age,85,114,0.9932,1.0,0.5362876128341041
pnc,hbn,age,85,153,0.9979,1.0,0.5362876128341041
pnc,hbn,age,85,204,0.9991,1.0,0.5362876128341041
pnc,hbn,age,85,273,0.9998,1.0,0.5362876128341041
pnc,hbn,age,85,365,0.9999,1.0,0.5362876128341041
pnc,hbn,age,85,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,85,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,85,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,85,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,85,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,114,20,0.6041,1.0,0.5362876128341041
pnc,hbn,age,114,27,0.7335,1.0,0.5362876128341041
pnc,hbn,age,114,36,0.8373,1.0,0.5362876128341041
pnc,hbn,age,114,48,0.9269,1.0,0.5362876128341041
pnc,hbn,age,114,64,0.976,1.0,0.5362876128341041
pnc,hbn,age,114,85,0.9931,1.0,0.5362876128341041
pnc,hbn,age,114,114,0.9982,1.0,0.5362876128341041
pnc,hbn,age,114,153,0.9998,1.0,0.5362876128341041
pnc,hbn,age,114,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,114,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,114,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,114,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,114,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,114,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,114,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,114,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,153,20,0.6284,1.0,0.5362876128341041
pnc,hbn,age,153,27,0.7507,1.0,0.5362876128341041
pnc,hbn,age,153,36,0.8521,1.0,0.5362876128341041
pnc,hbn,age,153,48,0.9337,1.0,0.5362876128341041
pnc,hbn,age,153,64,0.978,1.0,0.5362876128341041
pnc,hbn,age,153,85,0.9936,1.0,0.5362876128341041
pnc,hbn,age,153,114,0.9986,1.0,0.5362876128341041
pnc,hbn,age,153,153,0.9999,1.0,0.5362876128341041
pnc,hbn,age,153,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,153,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,153,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,153,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,153,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,153,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,153,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,153,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,204,20,0.6494,1.0,0.5362876128341041
pnc,hbn,age,204,27,0.7702,1.0,0.5362876128341041
pnc,hbn,age,204,36,0.864,1.0,0.5362876128341041
pnc,hbn,age,204,48,0.9478,1.0,0.5362876128341041
pnc,hbn,age,204,64,0.9858,1.0,0.5362876128341041
pnc,hbn,age,204,85,0.9954,1.0,0.5362876128341041
pnc,hbn,age,204,114,0.9993,1.0,0.5362876128341041
pnc,hbn,age,204,153,0.9999,1.0,0.5362876128341041
pnc,hbn,age,204,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,204,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,204,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,204,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,204,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,204,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,204,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,204,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,20,0.6817,1.0,0.5362876128341041
pnc,hbn,age,273,27,0.8041,1.0,0.5362876128341041
pnc,hbn,age,273,36,0.8919,1.0,0.5362876128341041
pnc,hbn,age,273,48,0.9628,1.0,0.5362876128341041
pnc,hbn,age,273,64,0.9948,1.0,0.5362876128341041
pnc,hbn,age,273,85,0.999,1.0,0.5362876128341041
pnc,hbn,age,273,114,0.9999,1.0,0.5362876128341041
pnc,hbn,age,273,153,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,273,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,20,0.7341,1.0,0.5362876128341041
pnc,hbn,age,365,27,0.852,1.0,0.5362876128341041
pnc,hbn,age,365,36,0.9215,1.0,0.5362876128341041
pnc,hbn,age,365,48,0.9785,1.0,0.5362876128341041
pnc,hbn,age,365,64,0.9982,1.0,0.5362876128341041
pnc,hbn,age,365,85,0.9996,1.0,0.5362876128341041
pnc,hbn,age,365,114,0.9999,1.0,0.5362876128341041
pnc,hbn,age,365,153,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,365,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,20,0.7574,1.0,0.5362876128341041
pnc,hbn,age,488,27,0.8665,1.0,0.5362876128341041
pnc,hbn,age,488,36,0.9292,1.0,0.5362876128341041
pnc,hbn,age,488,48,0.9843,1.0,0.5362876128341041
pnc,hbn,age,488,64,0.9985,1.0,0.5362876128341041
pnc,hbn,age,488,85,0.9999,1.0,0.5362876128341041
pnc,hbn,age,488,114,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,153,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,488,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,20,0.7807,1.0,0.5362876128341041
pnc,hbn,age,652,27,0.892,1.0,0.5362876128341041
pnc,hbn,age,652,36,0.9412,1.0,0.5362876128341041
pnc,hbn,age,652,48,0.9902,1.0,0.5362876128341041
pnc,hbn,age,652,64,0.9998,1.0,0.5362876128341041
pnc,hbn,age,652,85,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,114,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,153,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,652,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,20,0.8035,1.0,0.5362876128341041
pnc,hbn,age,872,27,0.9112,1.0,0.5362876128341041
pnc,hbn,age,872,36,0.954,1.0,0.5362876128341041
pnc,hbn,age,872,48,0.9921,1.0,0.5362876128341041
pnc,hbn,age,872,64,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,85,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,114,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,153,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,872,1201,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,20,0.8022,1.0,0.5362876128341041
pnc,hbn,age,926,27,0.9155,1.0,0.5362876128341041
pnc,hbn,age,926,36,0.9554,1.0,0.5362876128341041
pnc,hbn,age,926,48,0.9922,1.0,0.5362876128341041
pnc,hbn,age,926,64,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,85,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,114,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,153,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,204,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,273,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,365,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,488,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,652,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,872,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,1165,1.0,1.0,0.5362876128341041
pnc,hbn,age,926,1201,1.0,1.0,0.5362876128341041
