train_dataset,test_dataset,pheno,num_train,num_test,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,r_gt,mae_gt,r_pos_rate,mae_pos_rate,r_sig_ground_truth,mae_sig_ground_truth,r_ground_truth,mae_ground_truth
hcp,chcp,age,174,20,0.4374254651290689,-0.1139766403092771,0.767892442360395,12.331306337838123,6.7082864106180216,19.055474076197928,0.5735302336011818,12.158932360061776,0.598,0.5578,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,25,0.4385854419849223,-0.0498386099685401,0.7416872487689046,12.560655975789016,7.559833455248959,17.897004389856868,0.5735302336011818,12.158932360061776,0.6825,0.6382,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,32,0.4319326797692908,-0.0092465045469441,0.7231878070687638,12.91022253264031,8.19232083743906,17.341461374019843,0.5735302336011818,12.158932360061776,0.753,0.7133,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,41,0.4274201477785666,0.024683552494461,0.7005399708298351,12.802029572513678,8.881977421274533,16.73096104490509,0.5735302336011818,12.158932360061776,0.8147,0.7824,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,52,0.4275063977174443,0.053318499539613,0.6799788515516109,12.63400138899978,8.920564685561311,16.093321308942127,0.5735302336011818,12.158932360061776,0.867,0.8344,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,67,0.4307040664202581,0.0776529819378203,0.6678116662613359,12.768989679746866,10.015191045581066,15.630379127478127,0.5735302336011818,12.158932360061776,0.9133,0.8931,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,85,0.430822609172024,0.0958100684474621,0.6572916962955296,12.641269827714671,10.204737121270275,15.16242300833592,0.5735302336011818,12.158932360061776,0.9408,0.9259,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,108,0.4256340746582874,0.1017782560434939,0.6439507259052596,12.591519226901424,10.29244558396518,14.58968217621669,0.5735302336011818,12.158932360061776,0.9575,0.946,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,137,0.4252115264988814,0.1137581208771952,0.6374596709797062,12.690514701856618,10.904144886294231,14.410325746113434,0.5735302336011818,12.158932360061776,0.9701,0.9637,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,174,0.4254705876855812,0.1344065787777294,0.6288918443760817,12.645226947617468,11.148748356754682,14.357586534831498,0.5735302336011818,12.158932360061776,0.9766,0.9742,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,221,0.423264255716627,0.1532365562542047,0.6218568917295336,12.577436554751904,11.366372494588054,13.810036247580488,0.5735302336011818,12.158932360061776,0.9799,0.9797,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,281,0.4226247167369128,0.1730414659045645,0.6172595807914565,12.59342603954796,11.681699335483382,13.594137111164516,0.5735302336011818,12.158932360061776,0.9806,0.9808,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,174,348,0.423047994228394,0.1902973053132703,0.6109514702330656,12.617656597227086,11.928389758251235,13.454520790759515,0.5735302336011818,12.158932360061776,0.98,0.98,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,20,0.4596311858566345,-0.0902017361579409,0.7698695269050638,12.178674242205112,6.565006998956385,19.058871410631635,0.5735302336011818,12.158932360061776,0.6296,0.5979,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,25,0.4622709775763086,-0.0372756158941767,0.7461455047161168,12.431437689570114,7.467233062226237,17.800964438572894,0.5735302336011818,12.158932360061776,0.7175,0.6784,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,32,0.4531737728065992,0.0072992381916208,0.7264712694484061,12.790842736257195,8.108199086463184,17.255746128647942,0.5735302336011818,12.158932360061776,0.7886,0.7531,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,41,0.4492726461244176,0.0436588197893083,0.7051463258981664,12.68107784166738,8.737512038332918,16.65514083282218,0.5735302336011818,12.158932360061776,0.8488,0.8206,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,52,0.4469110867009168,0.0634567173597295,0.6891546470390865,12.513385686412857,8.795976509092199,15.975362162317731,0.5735302336011818,12.158932360061776,0.8925,0.8693,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,67,0.4519894131070087,0.0984914423600479,0.6737518987972948,12.634211050384144,9.86100751226546,15.532188075259432,0.5735302336011818,12.158932360061776,0.9347,0.9191,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,85,0.4517545851427388,0.1159250690793684,0.6622669398566342,12.511414870774706,10.057445706575626,15.053294768731234,0.5735302336011818,12.158932360061776,0.9562,0.9473,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,108,0.446485693769885,0.1181542505612499,0.6525731963196502,12.458720694487806,10.15299522158838,14.480034437884296,0.5735302336011818,12.158932360061776,0.9672,0.9606,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,137,0.4466230001882526,0.1440278942180276,0.644757436435777,12.56205623953534,10.7809510545594,14.273231398086509,0.5735302336011818,12.158932360061776,0.9755,0.9733,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,174,0.4476500557401445,0.1620818255033974,0.6390577387843582,12.520339397973244,11.024831997580566,14.20660090119328,0.5735302336011818,12.158932360061776,0.9793,0.9774,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,221,0.4474758313483206,0.1811125238126545,0.6309946262169274,12.452655110022311,11.215442406158116,13.656931232025524,0.5735302336011818,12.158932360061776,0.9801,0.98,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,281,0.4517648153703451,0.2029443822841475,0.6246482428005239,12.464393186370064,11.566356912324554,13.457111454300952,0.5735302336011818,12.158932360061776,0.9802,0.98,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,221,348,0.4572959057632128,0.2221976384802758,0.6198610017826651,12.504456475219143,11.893233039056469,13.31428266857775,0.5735302336011818,12.158932360061776,0.98,0.98,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,20,0.4826605935950885,-0.0395909472256633,0.7754010831987058,12.076294425001745,6.451356321970001,18.97297080319804,0.5735302336011818,12.158932360061776,0.6771,0.6458,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,25,0.4857610488501191,-0.0013323211522914,0.7561227323608014,12.350926442306855,7.324567057136818,17.700524279708752,0.5735302336011818,12.158932360061776,0.7595,0.727,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,32,0.4830959651201529,0.0465576713570919,0.7354996047198089,12.7016973247351,8.000122872049962,17.15305035656622,0.5735302336011818,12.158932360061776,0.8263,0.8013,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,41,0.4767097042017146,0.0775030616357489,0.7146934719467334,12.592355300904668,8.66822064917442,16.58491468370432,0.5735302336011818,12.158932360061776,0.8737,0.8587,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,52,0.4766363726779019,0.0978885788069843,0.6988062266930603,12.412781572456815,8.701982704964685,15.8799625942347,0.5735302336011818,12.158932360061776,0.916,0.8989,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,67,0.4808429866135474,0.1214458714575912,0.6812226834967273,12.559194125362705,9.780842612250517,15.448395978527213,0.5735302336011818,12.158932360061776,0.9462,0.9397,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,85,0.4805343469833212,0.1389658725416558,0.6706162583230637,12.430815195977797,9.978291010030008,14.966844441199452,0.5735302336011818,12.158932360061776,0.9628,0.9592,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,108,0.4751200191614877,0.1387602863290523,0.6586048153626125,12.381197570140342,10.094195126693473,14.370162013932315,0.5735302336011818,12.158932360061776,0.9692,0.9676,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,137,0.4774654613947189,0.1350882640728724,0.6501229929768328,12.476071038662226,10.70040030725538,14.125880704579409,0.5735302336011818,12.158932360061776,0.9733,0.9734,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,174,0.4780371654056927,0.1423441274231106,0.6440664466370061,12.446531715922976,10.96401114488455,14.09331535293386,0.5735302336011818,12.158932360061776,0.9784,0.9768,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,221,0.4786771974760964,0.1388265986713217,0.6367364042905124,12.373200215016611,11.156093214322205,13.530003468748848,0.5735302336011818,12.158932360061776,0.9833,0.9803,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,281,0.4813878882903858,0.1390105819270006,0.6322823548091269,12.393355625241792,11.520367866679203,13.275442278141604,0.5735302336011818,12.158932360061776,0.9886,0.9842,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,281,348,0.481226873478232,0.1259457122071652,0.6276862508822248,12.41303291639404,11.830359713858314,13.038872614274624,0.5735302336011818,12.158932360061776,0.99,0.9846,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,20,0.4988877813581386,0.0035832387901596,0.7907778186213495,11.992062323484484,6.37663196210075,18.91790379983425,0.5735302336011818,12.158932360061776,0.7107,0.6754,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,25,0.5030903593277952,0.049010700366167,0.7744449763426171,12.248340745126786,7.150854077819103,17.50145188352454,0.5735302336011818,12.158932360061776,0.7953,0.7614,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,32,0.4974451587785026,0.1008459683019586,0.7504952172478413,12.624004817794876,7.905410796703034,17.05832837159507,0.5735302336011818,12.158932360061776,0.8596,0.8345,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,41,0.4889946450132544,0.1436701515183696,0.7311377018750428,12.527911402255596,8.65029380340027,16.473739506207327,0.5735302336011818,12.158932360061776,0.909,0.8953,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,52,0.4887321586520682,0.1723544916589217,0.7139114626246558,12.323360179640988,8.6151405004697,15.822498198308356,0.5735302336011818,12.158932360061776,0.9475,0.9321,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,67,0.4901681763242296,0.2035482955483491,0.7046979166224343,12.475470139750886,9.727839115596016,15.319412204090291,0.5735302336011818,12.158932360061776,0.9757,0.9677,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,85,0.491479649979318,0.2249211976966535,0.6950332808765617,12.34017629800458,9.909759948794624,14.85906115357868,0.5735302336011818,12.158932360061776,0.9905,0.9876,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,108,0.4850185049274914,0.2363175781289126,0.6879788989707466,12.293379302243656,9.987701856877056,14.287795503363434,0.5735302336011818,12.158932360061776,0.9951,0.9931,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,137,0.4847061682036391,0.2505442977928621,0.6821966610921213,12.39750702877787,10.67447312888215,14.029548795230054,0.5735302336011818,12.158932360061776,0.999,0.9983,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,174,0.4857995461110177,0.2589032531795657,0.6779868371140831,12.35845976449043,10.911771603548408,13.997175240509772,0.5735302336011818,12.158932360061776,0.9999,0.9995,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,221,0.4857619550185977,0.2690382697161633,0.6722935819922061,12.28377427657828,11.091743659017618,13.404850945792337,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,281,0.4870369932274531,0.2750696731335194,0.6717468909392813,12.307394553786096,11.499577292770493,13.140903712462364,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,358,348,0.487177575584739,0.2765948648751352,0.6711773633117808,12.332545311785356,11.84206503484006,12.941324490641415,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,20,0.5141038989891753,0.0524307855683028,0.7880996718843638,11.9080460562439,6.22924113170767,18.834060579329183,0.5735302336011818,12.158932360061776,0.7414,0.7143,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,25,0.5184379093298231,0.1046031051241067,0.7705649755696499,12.175321158818171,7.041360590469806,17.432068064522653,0.5735302336011818,12.158932360061776,0.8324,0.801,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,32,0.5115420788920253,0.1627069991632408,0.7478378654763445,12.493839308642809,7.821990483389121,16.97156246693503,0.5735302336011818,12.158932360061776,0.8998,0.877,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,41,0.5029912200410989,0.2005425875551046,0.7260301263249997,12.405884605515393,8.568692169827463,16.366630217793837,0.5735302336011818,12.158932360061776,0.9465,0.929,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,52,0.5031974510319581,0.2287771110151021,0.7143514207583114,12.206971006592156,8.515747469467234,15.732959174546975,0.5735302336011818,12.158932360061776,0.9746,0.9604,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,67,0.5076782652749001,0.2595175554387903,0.7012540694349569,12.36858693196597,9.631203033157275,15.220195806230494,0.5735302336011818,12.158932360061776,0.9917,0.9858,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,85,0.5080184864972963,0.283746781721326,0.6917454799528713,12.205929960757938,9.807188108132356,14.776306861356254,0.5735302336011818,12.158932360061776,0.9979,0.9965,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,108,0.5012704864484395,0.2902227941741317,0.6802672260204647,12.158558019712988,9.85321509515428,14.16999436961954,0.5735302336011818,12.158932360061776,0.9994,0.9995,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,137,0.5004202101548015,0.305613829783763,0.6729848585519972,12.28433014988136,10.582756174442691,13.89045052928023,0.5735302336011818,12.158932360061776,1.0,0.9998,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,174,0.5000840348058881,0.3163127092131624,0.6647985995193293,12.247543734076284,10.837257759846432,13.851303739529891,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,221,0.4980015482104979,0.3243354113427508,0.6575147338623231,12.169971475423296,11.00768306412722,13.272912010501742,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,281,0.499331765777145,0.329856926509126,0.6476353528921278,12.191570600461436,11.43135202142645,12.947996727746348,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,455,348,0.5012624112126913,0.3512791444824163,0.636312005049067,12.214978385683793,11.865316063660398,12.644185737115848,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,20,0.5369592803814003,0.0841251892047235,0.8032308978605538,11.874418952860832,6.155480900196937,18.800882993005924,0.5735302336011818,12.158932360061776,0.7887,0.7693,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,25,0.5431399800734027,0.1383184077948194,0.7807628219263316,12.130525312619415,6.980648558671259,17.342364588252668,0.5735302336011818,12.158932360061776,0.8649,0.8472,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,32,0.5376934478606415,0.1971257133608077,0.7591779133150187,12.455316110661316,7.800356487529156,16.931825553634706,0.5735302336011818,12.158932360061776,0.9262,0.9108,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,41,0.5318988394351073,0.2360301735376261,0.7383033450917823,12.35131989849466,8.5297622241196,16.328608214190805,0.5735302336011818,12.158932360061776,0.9638,0.9547,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,52,0.5302546444360174,0.2648608321076874,0.7237186268535378,12.171801842142187,8.479318065024824,15.67896779022871,0.5735302336011818,12.158932360061776,0.9878,0.9772,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,67,0.533488516406704,0.2996276281913362,0.7072058682909526,12.325844172571395,9.58439432699141,15.198154872627768,0.5735302336011818,12.158932360061776,0.9967,0.9932,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,85,0.5357349746728021,0.3176199089772261,0.6984166298397234,12.148725200820868,9.768170814974678,14.762355910360451,0.5735302336011818,12.158932360061776,0.9993,0.9993,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,108,0.5298252941543454,0.3230045266406957,0.6842609927168136,12.111837271793624,9.84065890584871,14.14608511216188,0.5735302336011818,12.158932360061776,1.0,0.9998,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,137,0.5301768458611098,0.3377721383330727,0.6759503259114177,12.250446729094442,10.540095336530516,13.84311962536627,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,174,0.5309162274514704,0.3471807905706621,0.6673021319737982,12.207353885603387,10.760363957124966,13.82533327796329,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,221,0.5297526622778863,0.3550528810442858,0.6596148819275212,12.14855054749512,10.960736478831516,13.227568071112607,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,281,0.5323927019659398,0.3640864878268234,0.6534710450483666,12.149048698595832,11.329778041006742,12.888687523617708,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
hcp,chcp,age,578,348,0.534974391437908,0.369351587793469,0.6418773550810005,12.23712586212736,11.67250815760902,12.56885126453508,0.5735302336011818,12.158932360061776,1.0,1.0,1.0,1.0,0.5735302336011818,12.158932360061776
